	Event_Type	Count	Sample_sentence	Trigger	Start	End
4740	Justice:Sentence	98	Former Danish international Stig Toefting dropped his appeal of an assault conviction and will serve a four-month jail sentence, Denmark's TV2 reported Monday.	sentence	18	19
4741	Justice:Sentence	98	He was sentenced to four months in prison, but appealed.	sentenced	2	3
4742	Justice:Sentence	98	TV2, quoting Toefting's lawyer Anders Nemeth, reported that that 33-year-old midfielder was ready to serve his sentence immediately.	sentence	19	20
4743	Justice:Sentence	98	It was unclear whether Toefting would return to Bolton after serving his sentence.	sentence	12	13
4744	Justice:Sentence	98	In 1999 he was given a 20-day suspended sentence for assaulting a fan who berated him for playing with German club Duisburg.	sentence	8	9
4745	Justice:Sentence	98	McVeigh was executed in 2001, and Nichols is serving a life sentence.	serving	9	10
4746	Justice:Sentence	98	Pasko was sentenced to four years in prison in December 2001 for illegally attending a meeting of top military commanders and taking notes there.	sentenced	2	3
4747	Justice:Sentence	98	Pasko, whose sentence included time served, was released in January for good behavior after serving more than two-thirds of the sentence.	sentence	3	4
4748	Justice:Sentence	98	Pasko, whose sentence included time served, was released in January for good behavior after serving more than two-thirds of the sentence.	sentence	22	23
4749	Justice:Sentence	98	Malaysia's second highest court on Friday rejected an appeal by jailed former Deputy Prime Minister Anwar Ibrahim against his conviction and nine-year prison sentence for sodomy.	sentence	24	25
4750	Justice:Sentence	98	On Monday, Anwar completed his sentence for a separate conviction on corruption charges, after the six-year sentence was reduced by one-third for good behavior.	sentence	6	7
4751	Justice:Sentence	98	He then began serving the nine-year prison sentence for sodomy, his lawyers said.	sentence	7	8
4752	Justice:Sentence	98	The court also dismissed a joint appeal by Anwar's adopted brother, Sukma Darmawan, who was convicted together with Anwar for sodomy in August 2000 and sentenced to six years in jail and whipping.	sentenced	28	29
4753	Justice:Sentence	98	Sukma has been free on bail pending appeal, but the judges on Friday ordered him to begin his sentence.	sentence	19	20
4754	Justice:Sentence	98	The sentence was the latest in a series of state actions against the Monitor, the only English language daily in Sudan and a leading critic of conditions in the south of the country, where a civil war has been waged for 20 years.	sentence	1	2
4755	Justice:Sentence	98	The court ruling stated that the verdict and sentence would be submitted to the National Press Council, a government-appointed body, for approval, Ngor said.	sentence	8	9
4756	Justice:Sentence	98	She was sentenced to 1{ years in jail.	sentenced	2	3
4757	Justice:Sentence	98	Jordan's electoral law bans Jordanians from contesting the polls if they were convicted of any crime, except political, and sentenced to more than one year in jail.	sentenced	22	23
4758	Justice:Sentence	98	He was sentenced to face a firing squad, and his lawyer has said he also plans to appeal.	sentenced	2	3
4759	Justice:Sentence	98	Hanh was sentenced to 10 years in jail.	sentenced	2	3
4760	Justice:Sentence	98	Chien was convicted of receiving a stereo set worth 27 million dong (US$1,750) from Nam Cam's family and sentenced to six years in jail.	sentenced	22	23
4761	Justice:Sentence	98	Five other people who were sentenced up to five years in jail for crimes such as gambling and receiving bribes have also filed appeals, the official said.	sentenced	5	6
4762	Justice:Sentence	98	Ocalan, leader of the Kurdistan Workers Party, or PKK, is serving a life sentence in Turkey for leading a 15-year insurgency against the country that left 37,000 people dead.	sentence	16	17
4763	Justice:Sentence	98	Sam Waksal, founder of the US pharmaceutical company ImClone Systems was sentenced to 87 months in prison Tuesday for insider trading.	sentenced	12	13
4764	Justice:Sentence	98	Before the sentence, there had been speculations among analysts on whether Waksal would get leniency because his company has been working on researches of cancer drugs, a good endeavor in the eyes of many people.	sentence	2	3
4765	Justice:Sentence	98	Az troubles again in 2004, she serves 6 months , then the day before she is to be released to do 5 yrs probation her in az, fla shows up and takes her to fla faceing her original 1999 charges which are still open (she failed miserably at probation) I think they want to give her 3 years.	give	58	59
4766	Justice:Sentence	98	All the FL prosecutors have to do is ask, and the AZ jailers will pack her up in a van or a plane and ship her back to FL for trial on the FTA charge and probably to commence her serving time under the suspended sentence that went along with her original probation.	sentence	46	47
4767	Justice:Sentence	98	Thumb your nose at the court often enough, and they will bring all sorts of crap down on your head, re-instituting the original suspended sentences and possibly adding on for the FTA.	sentences	26	27
4768	Justice:Sentence	98	But they were entitled to demand that waiver as a condition of probation; if she had not agreed to voluntarily waive that right, they probably would have just thrown her in jail for the 3 year sentence the first time around and she wouldn't have been given the chance to go straight during probation and avoid jail altogether.	sentence	38	39
4769	Justice:Sentence	98	She will probably have to serve out her sentence in FL, AND if she has not already served all her time in AZ, they will then ship her back there to do THAT time.	sentence	8	9
4770	Justice:Sentence	98	As for how long it lasts, I would say that it lasts for the rest of your sentence, but I'm not sure about that.	sentence	18	19
4771	Justice:Sentence	98	It lasts as long as the rest of your sentence lasts.	sentence	9	10
4772	Justice:Sentence	98	You can go back to prison for violating the conditions of your parole, for a period of time up until your sentence runs out.	sentence	22	23
4773	Justice:Sentence	98	Records appear to show that 50000 _men_ were convicted of homosexuality during the Nazi rule, finding out how many were sent to a camp and killed there is more difficult especially as some who were sent to normal jails were transferred to camps at the end of their sentence, but 10-15k seems reasonable	sentence	51	52
4774	Justice:Sentence	98	If convicted of the killings, Vang faces life in prison as Minnesota does not honor the death penalty.	faces	7	8
4775	Justice:Sentence	98	In 2002 a jury sentenced Yates to life in prison for the deaths of three of her children.	sentenced	4	5
4776	Justice:Sentence	98	Last April, the Shanghai public security bureau sentenced her to 18 months in a labor camp for campaigning against the one-child policy.	sentenced	8	9
4777	Justice:Sentence	98	Who other than a left-wing liberal would agree to represent a two-time murderer (Lem Tugle) for free, to try and keep him from getting the death penalty.	represent	9	10
4778	Justice:Sentence	98	On June 6, 2004, he was sentenced to five life sentences for five murders of Israeli civilians and 40 years imprisonment for attempted murders in terrorist attacks against Israeli civilians.	sentenced	8	9
4779	Justice:Sentence	98	Schrenko is a scumbag and, although she won't get any actual jail time, I hope the fine she pleads to is at least as much as what she stole.	get	10	11
4780	Justice:Sentence	98	he was sentenced in an sten shah to 124 years in prison.	sentenced	2	3
4781	Justice:Sentence	98	Four months later, the billionaire was sentenced to one year in prison and a 7.5-million-dollar fine over the price-fixing, which prosecutors said had cost clients of both firms 400 million dollars.	sentenced	7	8
4782	Justice:Sentence	98	A convict can file a case review or appeal for presidential clemency only after the Supreme Court upholds a sentence imposed by a lower court.	sentence	19	20
4783	Justice:Sentence	98	Indonesian courts have increasingly handed out severe sentences, including death, for drug smugglers.	sentences	7	8
4784	Justice:Sentence	98	Malaysia's Appeal Court Friday refused to overturn the conviction and nine-year jail sentence imposed on ex-deputy prime minister Anwar Ibrahim for sodomy.	sentence	13	14
4785	Justice:Sentence	98	Anwar, 56, who this week completed four years in prison on a corruption charge, now faces an earliest possible release date of April 14, 2009 if he is given one third remission of his sentence for good behaviour.	sentence	38	39
4786	Justice:Sentence	98	Anwar was told Monday that he had been granted a standard one-third remission of a six-year corruption sentence for good behaviour, and immediately began to serve the nine-year sentence for sodomy.	sentence	17	18
4787	Justice:Sentence	98	Anwar was told Monday that he had been granted a standard one-third remission of a six-year corruption sentence for good behaviour, and immediately began to serve the nine-year sentence for sodomy.	sentence	29	30
4788	Justice:Sentence	98	A Pakistani court in central Punjab province has sentenced a Christian man to life imprisonment for a blasphemy conviction, police said Sunday.	sentenced	8	9
